InvoiceNo,Date,CustomerID,CustomerType,ProductID,Quantity,MetalCost,TotalWeightGrams,InvoiceValue,Profit
INV0001282,2024-09-03,CUST0670,Retail,P016,1,9810.6,116.32,12815.25,1748.44
INV0002628,2024-09-03,CUST0128,Wholesale,P016,10,79728.02,945.3,95143.61,5468.9
INV0001240,2024-09-03,CUST0513,Wholesale,P005,8,34662.99,475.2,39266.11,2072.93
INV0002671,2024-09-03,CUST0164,Retail,P015,2,1290.42,15.3,1781.91,323.45
INV0001357,2024-09-03,CUST0096,Wholesale,P020,40,10201543.0,120955.2,12379690.74,797419.92
INV0000924,2024-09-04,CUST0252,Retail,P018,5,3100.58,35.85,4002.77,506.55
INV0000886,2024-09-04,CUST0363,Wholesale,P005,30,80133.24,1071.3,93661.33,7594.76
INV0002747,2024-09-04,CUST0757,Retail,P014,3,25128.94,290.55,31147.79,2850.03
INV0001897,2024-09-04,CUST0155,Retail,P015,4,2826.41,32.68,3600.94,415.27
INV0001611,2024-09-04,CUST0588,Retail,P019,1,352.0,4.07,460.98,63.87
INV0002000,2024-09-05,CUST0606,Wholesale,P007,29,199612.8,2772.4,226193.66,14004.32
INV0000738,2024-09-05,CUST0318,Retail,P018,5,4129.2,49.6,5581.32,917.93
INV0002382,2024-09-05,CUST0657,Wholesale,P019,40,49983.3,600.4,61057.15,4796.99
INV0002583,2024-09-05,CUST0677,Retail,P012,3,36573.12,507.96,42814.94,3897.59
INV0001243,2024-09-05,CUST0513,Wholesale,P018,8,10562.76,126.88,12938.81,1048.54
INV0002185,2024-09-05,CUST0584,Wholesale,P015,18,12752.24,153.18,15305.62,959.89
INV0002353,2024-09-05,CUST0019,Retail,P014,2,16473.51,197.88,21422.73,2842.64
INV0002543,2024-09-05,CUST0102,Wholesale,P019,16,22444.2,269.6,27057.84,1805.57
INV0001321,2024-09-05,CUST0129,Wholesale,P006,42,39160.8,543.9,44995.06,3348.9
INV0000908,2024-09-06,CUST0693,Wholesale,P009,17,15287.15,214.37,17452.16,1198.08
INV0001106,2024-09-06,CUST0764,Retail,P004,2,5873.26,82.36,7505.2,1178.41
INV0000712,2024-09-06,CUST0365,Retail,P014,2,19444.42,235.82,25544.28,3605.85
INV0002709,2024-09-06,CUST0657,Wholesale,P002,39,253475.65,3554.46,279638.53,10413.8
INV0002991,2024-09-06,CUST0098,Retail,P005,1,2504.48,35.12,3162.42,465.65
INV0000215,2024-09-06,CUST0735,Wholesale,P016,26,218948.03,2655.38,264620.27,18259.53
INV0000901,2024-09-06,CUST0743,Wholesale,P005,37,69340.94,972.36,80673.52,6209.23
INV0001539,2024-09-07,CUST0623,Retail,P005,3,14000.95,195.96,18428.89,3331.14
INV0001466,2024-09-07,CUST0172,Retail,P002,1,6135.95,85.88,7431.76,895.27
INV0002149,2024-09-08,CUST0796,Retail,P011,5,39820.61,524.95,49770.22,7305.37
INV0000859,2024-09-08,CUST0369,Retail,P014,2,14133.35,161.14,19297.73,3330.31
INV0002658,2024-09-08,CUST0690,Wholesale,P019,16,23562.01,268.64,29020.98,2493.12
INV0002744,2024-09-08,CUST0406,Retail,P004,3,9794.53,129.12,12053.59,1516.2
INV0000398,2024-09-08,CUST0409,Retail,P010,4,2997.83,39.52,3782.98,585.04
INV0001000,2024-09-08,CUST0293,Retail,P010,3,1331.27,17.55,1567.01,150.16
INV0000694,2024-09-08,CUST0779,Retail,P006,3,2004.87,26.43,2506.09,368.08
INV0000683,2024-09-08,CUST0425,Retail,P004,1,2447.87,32.27,3078.08,442.65
INV0001504,2024-09-08,CUST0263,Retail,P009,2,1679.45,22.14,2106.27,315.09
INV0001557,2024-09-09,CUST0650,Retail,P014,1,8445.47,97.66,11295.97,1761.4
INV0000895,2024-09-09,CUST0056,Retail,P015,1,1464.08,16.93,1897.41,246.3
INV0000872,2024-09-09,CUST0714,Retail,P006,5,5523.39,73.85,6884.16,994.56
INV0002089,2024-09-09,CUST0127,Wholesale,P018,43,43879.06,507.4,52674.63,3312.24
INV0001392,2024-09-09,CUST0788,Retail,P002,5,28981.9,387.5,36828.46,5904.43
INV0001735,2024-09-09,CUST0030,Retail,P004,2,3346.19,44.74,4066.65,468.16
INV0002715,2024-09-09,CUST0451,Wholesale,P001,20,3078693.01,41163.4,3442749.02,171420.98
INV0002967,2024-09-09,CUST0397,Retail,P017,1,5243.18,60.63,6986.87,1015.87
INV0000397,2024-09-09,CUST0213,Wholesale,P019,23,10959.39,126.73,13239.0,907.66
INV0001652,2024-09-09,CUST0549,Wholesale,P008,44,212292.6,2838.44,246174.72,20343.2
INV0002443,2024-09-10,CUST0357,Wholesale,P017,26,136178.51,1596.4,163809.44,9241.93
INV0000108,2024-09-10,CUST0053,Retail,P017,3,19221.44,225.33,25608.95,3719.48
INV0000178,2024-09-10,CUST0134,Retail,P009,5,4411.8,59.8,5334.81,635.28
INV0002614,2024-09-11,CUST0711,Wholesale,P017,39,111728.22,1216.02,133791.17,6993.3
INV0001876,2024-09-11,CUST0310,Retail,P013,4,380390.99,4786.96,474647.87,69020.45
INV0000780,2024-09-11,CUST0426,Wholesale,P015,10,20130.96,219.1,23100.0,484.43
INV0002397,2024-09-12,CUST0164,Retail,P004,5,19355.05,266.1,25530.36,4657.51
INV0002202,2024-09-12,CUST0577,Retail,P003,3,13823.48,190.05,17637.24,2885.35
INV0002233,2024-09-12,CUST0635,Retail,P021,2,252799.2,3005.9,330799.75,43085.69
INV0000817,2024-09-12,CUST0399,Retail,P014,5,41798.2,497.0,54847.35,7689.81
INV0000947,2024-09-13,CUST0173,Wholesale,P004,33,134700.23,1819.29,155651.9,11030.11
INV0001795,2024-09-13,CUST0445,Retail,P002,5,29590.09,399.65,38023.2,6437.94
INV0000333,2024-09-13,CUST0699,Retail,P001,2,473328.84,6392.88,603319.22,98218.11
INV0002449,2024-09-13,CUST0240,Retail,P002,5,32925.59,444.7,41781.26,6650.97
INV0000265,2024-09-13,CUST0495,Wholesale,P019,35,27236.42,318.15,32091.56,1469.15
INV0001074,2024-09-13,CUST0645,Retail,P002,4,23218.94,313.6,30298.85,5500.85
INV0002254,2024-09-13,CUST0722,Retail,P018,2,2602.51,30.4,3355.06,420.6
INV0002106,2024-09-14,CUST0502,Retail,P008,5,43935.81,598.45,50457.62,3734.1
INV0002753,2024-09-14,CUST0683,Retail,P006,4,3391.82,46.2,4435.57,812.81
INV0002367,2024-09-14,CUST0397,Retail,P003,2,13877.09,189.02,16792.1,2009.61
INV0001084,2024-09-14,CUST0114,Retail,P019,3,3267.31,38.49,4454.44,763.33
INV0001866,2024-09-14,CUST0376,Wholesale,P022,29,1672794.94,19706.08,1965444.67,68124.28
INV0002076,2024-09-14,CUST0362,Retail,P019,4,5330.92,62.8,7076.83,1060.01
INV0002818,2024-09-14,CUST0195,Retail,P001,3,809752.78,11029.65,979341.42,116771.55
INV0002461,2024-09-14,CUST0174,Retail,P024,4,60775.88,715.96,79868.52,10688.78
INV0001642,2024-09-14,CUST0482,Retail,P019,4,3297.02,38.84,4354.68,634.09
INV0000114,2024-09-14,CUST0325,Retail,P018,1,485.56,5.72,644.41,96.38
INV0002414,2024-09-14,CUST0051,Wholesale,P002,44,178474.3,2431.0,200326.45,10663.17
INV0001188,2024-09-15,CUST0435,Retail,P002,4,26891.87,371.64,31964.32,3334.69
INV0002688,2024-09-15,CUST0205,Wholesale,P010,14,3251.86,44.94,3705.09,247.75
INV0001701,2024-09-15,CUST0003,Wholesale,P023,36,756670.87,9043.92,920011.57,60877.16
INV0002408,2024-09-15,CUST0238,Retail,P006,3,1632.44,22.56,2085.15,343.01
INV0000485,2024-09-15,CUST0405,Retail,P014,1,8511.37,101.73,10713.3,1123.87
INV0001428,2024-09-16,CUST0774,Retail,P023,5,136901.47,1529.1,181057.31,25192.18
INV0001363,2024-09-16,CUST0484,Retail,P015,4,6482.03,72.4,8154.27,851.36
INV0000191,2024-09-16,CUST0735,Wholesale,P003,18,105676.1,1364.76,119748.49,7414.29
INV0001433,2024-09-16,CUST0466,Retail,P011,5,19838.08,256.2,23363.2,2249.5
INV0001883,2024-09-16,CUST0573,Retail,P015,4,4992.23,55.76,6786.85,1147.64
INV0002937,2024-09-16,CUST0080,Wholesale,P018,14,8460.66,94.5,10099.7,583.41
INV0001481,2024-09-16,CUST0153,Retail,P018,2,2349.29,26.24,2986.55,338.83
INV0000488,2024-09-16,CUST0718,Wholesale,P007,11,73131.43,944.46,82690.41,4956.58
INV0002534,2024-09-17,CUST0756,Wholesale,P001,43,8829654.94,116461.63,10170592.8,779817.35
INV0000769,2024-09-17,CUST0557,Wholesale,P009,10,10091.11,133.1,11592.65,861.16
INV0002110,2024-09-17,CUST0295,Retail,P024,3,40494.7,461.94,55682.36,9516.37
INV0001092,2024-09-17,CUST0321,Retail,P015,4,2552.72,29.12,3149.69,275.49
INV0000480,2024-09-17,CUST0673,Retail,P012,1,27271.02,359.7,35113.8,6001.92
INV0002716,2024-09-17,CUST0330,Retail,P008,5,43120.35,568.75,53378.67,7409.99
INV0001487,2024-09-18,CUST0158,Retail,P009,1,926.1,13.23,1127.38,140.66
INV0000835,2024-09-18,CUST0240,Retail,P011,2,15101.8,215.74,18679.38,2580.47
INV0000540,2024-09-18,CUST0615,Wholesale,P004,10,32270.0,461.0,35478.49,884.34
INV0001607,2024-09-19,CUST0117,Wholesale,P002,10,59760.0,830.0,66228.85,2747.05
INV0000699,2024-09-19,CUST0761,Retail,P004,2,5464.8,75.9,6883.93,1000.04
INV0001225,2024-09-19,CUST0711,Wholesale,P010,41,18627.12,258.71,20688.37,899.87
INV0001779,2024-09-19,CUST0698,Wholesale,P006,11,10050.48,139.59,11206.08,527.7
INV0000332,2024-09-19,CUST0651,Retail,P017,4,17698.95,212.6,23017.79,2878.52
INV0001081,2024-09-19,CUST0182,Retail,P018,3,2465.03,29.61,3127.26,349.29
INV0002378,2024-09-19,CUST0258,Retail,P018,4,2107.89,25.32,2913.95,531.48
INV0001495,2024-09-20,CUST0143,Retail,P014,2,19434.6,228.2,24593.55,2693.52
INV0001808,2024-09-20,CUST0791,Wholesale,P005,20,68190.72,925.8,79886.53,6641.39
INV0000034,2024-09-20,CUST0275,Retail,P023,2,50180.77,589.22,65387.79,8284.44
INV0001751,2024-09-20,CUST0150,Retail,P013,4,186220.05,2528.24,240242.36,41438.36
INV0001739,2024-09-20,CUST0040,Retail,P009,3,1672.73,22.71,1994.58,213.58
INV0001443,2024-09-20,CUST0212,Retail,P015,5,8925.27,104.8,11951.83,1875.18
INV0002894,2024-09-21,CUST0725,Retail,P015,4,3384.49,39.36,4576.52,754.13
INV0002509,2024-09-21,CUST0266,Retail,P019,1,1098.07,12.77,1480.29,240.27
INV0002731,2024-09-21,CUST0745,Retail,P017,3,18877.81,219.54,25849.0,4330.53
INV0001315,2024-09-21,CUST0681,Retail,P010,2,1051.56,14.14,1253.08,133.47
INV0001903,2024-09-21,CUST0310,Retail,P017,3,21460.03,249.57,26881.2,2492.22
INV0000984,2024-09-22,CUST0440,Wholesale,P002,45,208429.71,2973.15,242620.01,20870.81
INV0001273,2024-09-23,CUST0311,Wholesale,P018,35,37335.29,472.85,43786.92,1816.1
INV0000380,2024-09-23,CUST0164,Retail,P007,5,18468.49,270.45,23268.31,3568.05
INV0002086,2024-09-23,CUST0223,Retail,P011,4,14873.13,217.8,19101.97,3226.28
INV0001101,2024-09-24,CUST0088,Retail,P002,5,26113.89,378.55,31990.58,4161.51
INV0002884,2024-09-24,CUST0790,Wholesale,P002,30,152771.97,2214.6,173513.74,11104.81
INV0002838,2024-09-24,CUST0417,Retail,P002,3,17191.5,249.21,21035.7,2715.77
INV0001740,2024-09-24,CUST0269,Wholesale,P010,44,35755.79,518.32,40639.14,2627.02
INV0002520,2024-09-24,CUST0186,Retail,P017,2,11953.25,149.86,15873.79,2262.88
INV0000765,2024-09-24,CUST0526,Retail,P002,1,5326.94,77.22,6382.06,709.42
INV0000661,2024-09-24,CUST0778,Wholesale,P009,28,13134.55,190.4,14930.33,966.88
INV0000145,2024-09-24,CUST0702,Wholesale,P007,18,95015.8,1377.36,102839.81,1978.21
INV0001194,2024-09-25,CUST0016,Retail,P015,2,3057.91,36.4,4093.48,641.13
INV0002245,2024-09-25,CUST0219,Retail,P019,3,2180.02,25.95,2832.91,374.18
INV0001528,2024-09-25,CUST0594,Retail,P008,3,11447.68,157.56,14293.08,2085.67
INV0000978,2024-09-25,CUST0573,Retail,P002,5,26828.23,369.25,33116.16,4518.53
INV0002850,2024-09-25,CUST0708,Retail,P009,2,1316.53,18.12,1585.42,183.21
INV0000931,2024-09-25,CUST0766,Retail,P004,4,10401.43,143.16,12967.55,1772.36
INV0000353,2024-09-25,CUST0030,Retail,P015,5,5536.16,65.9,7510.88,1257.71
INV0001978,2024-09-26,CUST0667,Wholesale,P010,24,16550.98,228.0,18338.14,756.51
INV0000432,2024-09-26,CUST0478,Retail,P017,5,29700.22,353.85,38509.36,4717.49
INV0000052,2024-09-26,CUST0215,Wholesale,P018,27,15410.37,183.6,18245.78,917.05
INV0000071,2024-09-26,CUST0523,Wholesale,P018,40,53550.21,638.0,63956.16,3723.63
INV0001503,2024-09-26,CUST0264,Wholesale,P002,9,50678.65,698.13,56433.11,2590.42
INV0000007,2024-09-26,CUST0438,Retail,P002,4,23795.66,327.8,30969.23,5557.68
INV0000704,2024-09-26,CUST0108,Retail,P004,1,4249.54,58.54,5418.6,841.26
INV0001276,2024-09-26,CUST0672,Retail,P003,1,5916.25,81.5,7527.22,1214.24
INV0001966,2024-09-27,CUST0378,Wholesale,P014,25,222792.65,2622.0,269927.29,19221.34
INV0002300,2024-09-27,CUST0409,Retail,P008,3,15167.92,206.4,19590.41,3396.86
INV0001308,2024-09-27,CUST0293,Retail,P018,5,3895.9,45.85,4907.42,517.96
INV0000748,2024-09-27,CUST0044,Retail,P013,5,488158.74,6642.7,592241.14,72187.9
INV0002870,2024-09-27,CUST0292,Retail,P009,1,833.35,11.34,1019.2,131.16
INV0000991,2024-09-27,CUST0121,Retail,P018,4,4268.92,50.24,5507.45,693.92
INV0001421,2024-09-27,CUST0309,Wholesale,P008,33,270180.84,3676.53,307381.19,20142.07
INV0002285,2024-09-27,CUST0513,Wholesale,P004,39,162074.11,2205.45,179080.03,5307.04
INV0001307,2024-09-27,CUST0256,Retail,P016,2,20173.7,237.42,25461.94,2731.0
INV0001633,2024-09-28,CUST0482,Retail,P015,4,2033.61,24.68,2737.54,441.18
INV0000386,2024-09-28,CUST0761,Retail,P018,3,1359.58,16.5,1881.06,344.33
INV0002499,2024-09-28,CUST0800,Retail,P024,2,67583.66,820.2,89986.74,13023.74
INV0000735,2024-09-28,CUST0616,Wholesale,P009,12,12553.87,176.16,14340.21,992.04
INV0001120,2024-09-28,CUST0006,Retail,P004,1,2395.9,33.62,3005.69,426.41
INV0000046,2024-09-28,CUST0353,Retail,P015,2,1428.8,17.34,1883.45,271.2
INV0000708,2024-09-28,CUST0508,Retail,P018,5,3930.43,47.7,4857.08,431.44
INV0000261,2024-09-28,CUST0334,Retail,P015,2,2732.35,33.16,3522.08,441.24
INV0001169,2024-09-28,CUST0226,Retail,P001,2,597654.11,8386.48,719344.65,82809.13
INV0001887,2024-09-28,CUST0210,Wholesale,P001,26,2009986.87,28204.8,2151991.18,19025.35
INV0002376,2024-09-28,CUST0668,Retail,P007,1,5313.44,74.56,6736.72,1067.66
INV0000648,2024-09-28,CUST0791,Wholesale,P015,23,27612.73,335.11,33003.14,1944.0
INV0002277,2024-09-28,CUST0093,Retail,P017,4,13447.52,163.2,18114.74,2794.86
INV0001948,2024-09-29,CUST0729,Wholesale,P004,37,81110.23,1152.92,91305.12,4291.11
INV0001925,2024-09-29,CUST0454,Retail,P018,1,434.38,5.34,553.88,64.28
INV0002366,2024-09-29,CUST0007,Retail,P002,1,3767.35,53.55,4712.18,694.56
INV0001563,2024-09-29,CUST0068,Retail,P018,3,3701.99,45.51,4633.6,463.47
INV0002406,2024-09-29,CUST0535,Retail,P014,2,13890.39,170.76,17683.57,2027.98
INV0000168,2024-09-29,CUST0282,Retail,P005,3,7809.07,111.0,9449.64,1052.98
INV0002380,2024-09-29,CUST0483,Wholesale,P018,9,7533.31,92.61,8845.16,376.22
INV0001601,2024-09-29,CUST0694,Retail,P005,2,6756.61,96.04,8436.36,1163.77
INV0001247,2024-09-29,CUST0459,Retail,P004,4,8138.32,115.68,9895.12,1143.06
INV0001668,2024-09-29,CUST0260,Retail,P022,2,56698.74,697.02,70822.44,6391.04
INV0002105,2024-09-29,CUST0051,Wholesale,P018,32,24468.43,300.8,29666.74,2132.07
INV0002879,2024-09-29,CUST0790,Wholesale,P014,12,104465.86,1284.24,123693.45,6222.94
INV0000854,2024-09-29,CUST0691,Retail,P020,1,199187.46,2448.69,257828.19,31212.42
INV0000767,2024-09-30,CUST0180,Retail,P017,3,18802.04,236.52,23809.15,2433.44
INV0000137,2024-09-30,CUST0745,Retail,P012,2,32525.2,473.08,39202.72,4559.93
INV0001666,2024-09-30,CUST0657,Wholesale,P019,8,9094.17,114.4,10677.8,454.15
INV0000068,2024-09-30,CUST0565,Retail,P018,4,2747.33,34.56,3569.94,471.37
INV0002803,2024-09-30,CUST0495,Wholesale,P022,34,1778396.9,22371.32,2199486.17,179186.88
INV0000805,2024-10-01,CUST0265,Retail,P010,4,3231.82,42.16,4193.79,742.87
INV0002074,2024-10-01,CUST0579,Retail,P019,2,1756.72,19.82,2371.96,388.05
INV0000651,2024-10-01,CUST0270,Retail,P003,1,5351.36,69.81,6640.4,935.09
INV0000476,2024-10-01,CUST0003,Wholesale,P024,37,676351.6,7630.88,840801.5,72325.38
INV0000561,2024-10-01,CUST0153,Retail,P016,2,20655.15,233.04,27781.75,4458.46
INV0000356,2024-10-01,CUST0771,Retail,P015,1,647.91,7.31,851.78,120.75
INV0000246,2024-10-01,CUST0325,Retail,P022,4,154388.92,1741.88,199847.9,24199.28
INV0001176,2024-10-01,CUST0173,Wholesale,P013,28,498708.6,6505.8,576184.79,45732.85
INV0000345,2024-10-01,CUST0455,Retail,P009,1,495.2,6.46,627.31,98.98
INV0000231,2024-10-01,CUST0189,Wholesale,P018,26,10554.48,119.08,12373.09,508.33
INV0002004,2024-10-01,CUST0676,Wholesale,P006,22,25195.29,328.68,28135.04,1364.42
INV0001568,2024-10-01,CUST0579,Retail,P003,3,21846.96,285.0,26808.43,3525.23
INV0001603,2024-10-01,CUST0258,Retail,P006,1,1123.78,14.66,1401.17,202.87
INV0001383,2024-10-01,CUST0195,Retail,P023,5,99415.77,1121.65,133659.1,20408.77
INV0001711,2024-10-02,CUST0729,Wholesale,P004,22,85093.75,1108.8,96298.9,4996.58
INV0002983,2024-10-02,CUST0384,Retail,P016,5,47233.77,532.3,60711.42,7458.32
INV0000989,2024-10-02,CUST0046,Retail,P006,4,4002.97,52.16,4921.55,655.14
INV0000284,2024-10-02,CUST0750,Retail,P003,1,6980.63,90.96,9102.96,1647.78
INV0001281,2024-10-02,CUST0179,Retail,P015,4,6325.05,71.28,7574.0,459.1
INV0001853,2024-10-02,CUST0629,Retail,P019,4,2704.65,30.48,3512.86,462.47
INV0000090,2024-10-02,CUST0365,Retail,P011,2,16473.87,214.66,20368.58,2807.23
INV0000916,2024-10-02,CUST0010,Retail,P010,3,1742.86,22.71,2171.71,313.31
INV0002568,2024-10-03,CUST0112,Retail,P007,3,29342.26,376.26,35253.94,4004.6
INV0001685,2024-10-03,CUST0560,Retail,P004,2,4179.94,53.6,5524.96,1016.9
INV0000975,2024-10-03,CUST0261,Retail,P002,2,11739.71,150.54,15098.41,2566.75
INV0001251,2024-10-03,CUST0651,Retail,P018,1,733.98,8.14,898.25,72.05
INV0002877,2024-10-03,CUST0173,Wholesale,P011,16,82500.83,1057.92,90103.06,2502.85
INV0002144,2024-10-03,CUST0305,Retail,P008,5,27894.88,357.7,34674.14,4932.48
INV0001438,2024-10-03,CUST0155,Retail,P016,3,16725.45,185.49,21486.82,2630.25
INV0001704,2024-10-04,CUST0399,Retail,P012,2,24454.48,315.2,30257.7,4188.3
INV0001637,2024-10-04,CUST0451,Wholesale,P009,12,10855.55,139.92,11514.21,-2.38
INV0001217,2024-10-04,CUST0210,Wholesale,P003,32,221629.56,2856.64,251302.87,15704.92
INV0001378,2024-10-04,CUST0641,Wholesale,P012,14,270577.3,3487.54,299521.12,12102.58
INV0002748,2024-10-04,CUST0545,Retail,P004,5,14500.45,186.9,17958.65,2355.11
INV0002591,2024-10-04,CUST0669,Retail,P018,4,4958.98,55.28,6241.54,654.46
INV0001763,2024-10-04,CUST0351,Wholesale,P003,25,140950.73,1816.75,160167.47,10323.15
INV0000201,2024-10-04,CUST0358,Retail,P015,2,2685.81,29.94,3427.28,399.93
INV0000515,2024-10-04,CUST0236,Retail,P002,5,21413.18,276.0,25795.94,2989.02
INV0001499,2024-10-04,CUST0003,Wholesale,P009,14,11871.9,153.02,13561.38,938.33
INV0001414,2024-10-04,CUST0120,Retail,P002,5,32108.14,413.85,38765.68,4565.2
INV0001854,2024-10-04,CUST0408,Retail,P019,3,4367.81,48.69,5447.0,527.44
INV0001658,2024-10-04,CUST0758,Retail,P008,5,28628.5,369.0,35016.64,4509.38
INV0000315,2024-10-04,CUST0559,Wholesale,P019,32,29395.03,327.68,35083.67,2021.24
INV0000141,2024-10-04,CUST0797,Retail,P023,3,97370.13,1085.43,125056.91,14307.34
INV0001486,2024-10-04,CUST0788,Retail,P009,1,1016.35,13.1,1311.84,226.79
INV0001986,2024-10-04,CUST0579,Retail,P003,3,13045.75,168.15,16612.38,2691.4
INV0001348,2024-10-05,CUST0722,Retail,P009,4,3535.8,46.76,4371.08,601.9
INV0001675,2024-10-05,CUST0542,Wholesale,P018,33,40681.64,465.3,48028.42,2286.54
INV0001168,2024-10-05,CUST0177,Retail,P012,4,84959.11,1123.56,101673.09,11203.86
INV0000899,2024-10-05,CUST0496,Retail,P001,2,206552.67,2731.6,253913.83,33769.03
INV0001434,2024-10-05,CUST0749,Retail,P015,5,9311.4,106.5,11994.15,1495.38
INV0000672,2024-10-05,CUST0295,Retail,P020,1,183129.48,2094.56,228088.53,20002.74
INV0002419,2024-10-05,CUST0606,Wholesale,P002,17,70058.22,926.5,80294.06,5795.43
INV0002409,2024-10-05,CUST0531,Retail,P024,4,42250.16,483.24,56372.43,8255.33
INV0001453,2024-10-05,CUST0193,Wholesale,P019,19,18871.11,215.84,22535.57,1309.68
INV0001058,2024-10-05,CUST0324,Wholesale,P009,42,30488.37,403.2,33572.77,1191.9
INV0000744,2024-10-05,CUST0331,Retail,P012,5,83030.15,1098.05,98763.31,10365.66
INV0002546,2024-10-06,CUST0597,Retail,P011,2,21167.65,268.98,26108.9,3545.77
INV0001818,2024-10-06,CUST0504,Wholesale,P018,25,11851.74,130.25,14135.82,805.7
INV0001687,2024-10-06,CUST0452,Retail,P021,5,759789.84,8350.05,1033885.51,168003.52
INV0002734,2024-10-06,CUST0262,Retail,P023,5,82261.54,904.05,108979.46,15317.61
INV0001338,2024-10-06,CUST0421,Retail,P015,5,8039.17,88.35,10773.46,1696.97
INV0001869,2024-10-06,CUST0709,Wholesale,P004,44,105471.53,1340.24,119393.04,6225.18
INV0000909,2024-10-06,CUST0093,Retail,P006,2,1051.38,13.36,1325.24,203.72
INV0002681,2024-10-06,CUST0345,Retail,P006,1,1159.98,14.74,1472.36,234.7
INV0002657,2024-10-07,CUST0537,Retail,P018,3,1523.55,17.4,2064.02,343.23
INV0002889,2024-10-07,CUST0332,Retail,P018,3,2143.48,24.48,2870.71,450.71
INV0002597,2024-10-07,CUST0222,Retail,P006,3,2053.74,27.12,2543.28,353.85
INV0002840,2024-10-07,CUST0449,Retail,P009,4,3943.91,52.08,4680.72,482.16
INV0002574,2024-10-07,CUST0670,Retail,P011,3,21028.15,277.68,27189.47,4738.55
INV0002833,2024-10-07,CUST0786,Wholesale,P003,43,241748.01,3192.32,269345.35,12499.89
INV0002391,2024-10-07,CUST0596,Retail,P009,3,1324.48,17.49,1598.01,187.26
INV0002872,2024-10-07,CUST0693,Wholesale,P022,41,2720451.32,31069.39,3248000.09,160901.7
INV0000001,2024-10-07,CUST0600,Wholesale,P009,19,11222.89,148.2,12199.76,284.85
INV0001145,2024-10-07,CUST0650,Retail,P006,2,1849.28,24.42,2341.24,368.29
INV0002180,2024-10-07,CUST0721,Wholesale,P012,19,463793.11,6124.46,540483.58,47034.44
INV0001798,2024-10-07,CUST0104,Retail,P002,3,19503.75,257.55,25393.37,4564.9
INV0001332,2024-10-07,CUST0015,Retail,P017,3,17901.74,204.45,23243.25,2874.35
INV0002046,2024-10-07,CUST0468,Wholesale,P017,17,79502.31,907.97,96611.6,6345.13
INV0000048,2024-10-07,CUST0479,Retail,P012,5,125905.37,1662.6,158347.48,24052.89
INV0001472,2024-10-07,CUST0793,Retail,P017,1,4260.69,48.66,5693.23,840.65
INV0000823,2024-10-07,CUST0781,Wholesale,P008,21,121990.99,1610.91,137690.95,8029.81
INV0000026,2024-10-07,CUST0538,Retail,P018,4,1635.63,18.68,2072.41,229.21
INV0001709,2024-10-08,CUST0696,Retail,P015,2,3322.7,38.48,4585.19,829.9
INV0000020,2024-10-08,CUST0333,Retail,P007,4,19324.2,258.76,24999.21,4367.15
INV0002122,2024-10-08,CUST0671,Retail,P012,4,130555.58,1748.2,161181.0,22014.16
INV0001136,2024-10-08,CUST0024,Retail,P002,3,13092.9,175.32,15829.15,1882.42
INV0001613,2024-10-08,CUST0788,Retail,P013,3,56431.2,755.64,73088.18,12835.26
INV0002785,2024-10-08,CUST0098,Retail,P019,5,2862.46,33.15,3654.16,427.65
INV0001144,2024-10-08,CUST0538,Retail,P014,3,25964.21,300.69,33731.0,4447.55
INV0001023,2024-10-08,CUST0668,Retail,P021,5,752779.77,8717.9,956534.8,100616.81
INV0002052,2024-10-08,CUST0609,Wholesale,P011,23,163502.15,2189.37,188274.57,14383.63
INV0001177,2024-10-08,CUST0560,Retail,P018,2,2241.61,25.96,2874.51,347.44
INV0001151,2024-10-08,CUST0262,Retail,P016,4,37143.78,430.16,47801.74,5922.74
INV0002032,2024-10-08,CUST0391,Wholesale,P014,34,298547.35,3457.46,346253.0,10751.35
